pack,asset_name,asset_class,package_name,package_path,object_path
Street_Props_Pack_V1,SM_Sign_8,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_8,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_8.SM_Sign_8
Street_Props_Pack_V1,SM_Sign_9,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_9,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Sign_9.SM_Sign_9
Street_Props_Pack_V1,SM_Speed_Bumber,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Speed_Bumber,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Speed_Bumber.SM_Speed_Bumber
Street_Props_Pack_V1,SM_Trash,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Trash,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Trash.SM_Trash
Street_Props_Pack_V1,SM_Trash_2,StaticMesh,/Game/Street_Props_Pack_V1/Mesh/SM_Trash_2,/Game/Street_Props_Pack_V1/Mesh,/Game/Street_Props_Pack_V1/Mesh/SM_Trash_2.SM_Trash_2
Street_Props_Pack_V1,T_Roughness1,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_1/T_Roughness1,/Game/Street_Props_Pack_V1/Textures/Color_1,/Game/Street_Props_Pack_V1/Textures/Color_1/T_Roughness1.T_Roughness1
Street_Props_Pack_V1,T_White,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_1/T_White,/Game/Street_Props_Pack_V1/Textures/Color_1,/Game/Street_Props_Pack_V1/Textures/Color_1/T_White.T_White
Street_Props_Pack_V1,T_Red,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_2/T_Red,/Game/Street_Props_Pack_V1/Textures/Color_2,/Game/Street_Props_Pack_V1/Textures/Color_2/T_Red.T_Red
Street_Props_Pack_V1,T_Roughness2,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_2/T_Roughness2,/Game/Street_Props_Pack_V1/Textures/Color_2,/Game/Street_Props_Pack_V1/Textures/Color_2/T_Roughness2.T_Roughness2
Street_Props_Pack_V1,T_Green,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_3/T_Green,/Game/Street_Props_Pack_V1/Textures/Color_3,/Game/Street_Props_Pack_V1/Textures/Color_3/T_Green.T_Green
Street_Props_Pack_V1,T_Roughness3,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_3/T_Roughness3,/Game/Street_Props_Pack_V1/Textures/Color_3,/Game/Street_Props_Pack_V1/Textures/Color_3/T_Roughness3.T_Roughness3
Street_Props_Pack_V1,T_Black,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_4/T_Black,/Game/Street_Props_Pack_V1/Textures/Color_4,/Game/Street_Props_Pack_V1/Textures/Color_4/T_Black.T_Black
Street_Props_Pack_V1,T_Roughness_4,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_4/T_Roughness_4,/Game/Street_Props_Pack_V1/Textures/Color_4,/Game/Street_Props_Pack_V1/Textures/Color_4/T_Roughness_4.T_Roughness_4
Street_Props_Pack_V1,T_orange,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_5/T_orange,/Game/Street_Props_Pack_V1/Textures/Color_5,/Game/Street_Props_Pack_V1/Textures/Color_5/T_orange.T_orange
Street_Props_Pack_V1,T_Roughness5,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_5/T_Roughness5,/Game/Street_Props_Pack_V1/Textures/Color_5,/Game/Street_Props_Pack_V1/Textures/Color_5/T_Roughness5.T_Roughness5
Street_Props_Pack_V1,T_Gray,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_6/T_Gray,/Game/Street_Props_Pack_V1/Textures/Color_6,/Game/Street_Props_Pack_V1/Textures/Color_6/T_Gray.T_Gray
Street_Props_Pack_V1,T_Roughness6,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_6/T_Roughness6,/Game/Street_Props_Pack_V1/Textures/Color_6,/Game/Street_Props_Pack_V1/Textures/Color_6/T_Roughness6.T_Roughness6
Street_Props_Pack_V1,Blue,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_7/Blue,/Game/Street_Props_Pack_V1/Textures/Color_7,/Game/Street_Props_Pack_V1/Textures/Color_7/Blue.Blue
Street_Props_Pack_V1,T_Roughness7,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_7/T_Roughness7,/Game/Street_Props_Pack_V1/Textures/Color_7,/Game/Street_Props_Pack_V1/Textures/Color_7/T_Roughness7.T_Roughness7
Street_Props_Pack_V1,T_Roughness8,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_8/T_Roughness8,/Game/Street_Props_Pack_V1/Textures/Color_8,/Game/Street_Props_Pack_V1/Textures/Color_8/T_Roughness8.T_Roughness8
Street_Props_Pack_V1,T_Yellow,Texture2D,/Game/Street_Props_Pack_V1/Textures/Color_8/T_Yellow,/Game/Street_Props_Pack_V1/Textures/Color_8,/Game/Street_Props_Pack_V1/Textures/Color_8/T_Yellow.T_Yellow
Street_Props_Pack_V1,Concrete031_4K_AmbientOcclusion,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_AmbientOcclusion,/Game/Street_Props_Pack_V1/Textures/Concrete,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_AmbientOcclusion.Concrete031_4K_AmbientOcclusion
Street_Props_Pack_V1,Concrete031_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Color,/Game/Street_Props_Pack_V1/Textures/Concrete,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Color.Concrete031_4K_Color
Street_Props_Pack_V1,Concrete031_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Concrete,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Displacement.Concrete031_4K_Displacement
Street_Props_Pack_V1,Concrete031_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Concrete,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Normal.Concrete031_4K_Normal
Street_Props_Pack_V1,Concrete031_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Concrete,/Game/Street_Props_Pack_V1/Textures/Concrete/Concrete031_4K_Roughness.Concrete031_4K_Roughness
Street_Props_Pack_V1,Concrete020_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Color,/Game/Street_Props_Pack_V1/Textures/Concrete_2,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Color.Concrete020_4K_Color
Street_Props_Pack_V1,Concrete020_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Concrete_2,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Displacement.Concrete020_4K_Displacement
Street_Props_Pack_V1,Concrete020_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Concrete_2,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Normal.Concrete020_4K_Normal
Street_Props_Pack_V1,Concrete020_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Concrete_2,/Game/Street_Props_Pack_V1/Textures/Concrete_2/Concrete020_4K_Roughness.Concrete020_4K_Roughness
Street_Props_Pack_V1,Concrete025_4K_AmbientOcclusion,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_AmbientOcclusion,/Game/Street_Props_Pack_V1/Textures/Concrete_3,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_AmbientOcclusion.Concrete025_4K_AmbientOcclusion
Street_Props_Pack_V1,Concrete025_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Color,/Game/Street_Props_Pack_V1/Textures/Concrete_3,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Color.Concrete025_4K_Color
Street_Props_Pack_V1,Concrete025_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Concrete_3,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Displacement.Concrete025_4K_Displacement
Street_Props_Pack_V1,Concrete025_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Concrete_3,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Normal.Concrete025_4K_Normal
Street_Props_Pack_V1,Concrete025_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Concrete_3,/Game/Street_Props_Pack_V1/Textures/Concrete_3/Concrete025_4K_Roughness.Concrete025_4K_Roughness
Street_Props_Pack_V1,Ground042_4K_AmbientOcclusion,Texture2D,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_AmbientOcclusion,/Game/Street_Props_Pack_V1/Textures/Dirt,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_AmbientOcclusion.Ground042_4K_AmbientOcclusion
Street_Props_Pack_V1,Ground042_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Color,/Game/Street_Props_Pack_V1/Textures/Dirt,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Color.Ground042_4K_Color
Street_Props_Pack_V1,Ground042_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Dirt,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Displacement.Ground042_4K_Displacement
Street_Props_Pack_V1,Ground042_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Dirt,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Normal.Ground042_4K_Normal
Street_Props_Pack_V1,Ground042_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Dirt,/Game/Street_Props_Pack_V1/Textures/Dirt/Ground042_4K_Roughness.Ground042_4K_Roughness
Street_Props_Pack_V1,T_MacroVariation,Texture2D,/Game/Street_Props_Pack_V1/Textures/Macro/T_MacroVariation,/Game/Street_Props_Pack_V1/Textures/Macro,/Game/Street_Props_Pack_V1/Textures/Macro/T_MacroVariation.T_MacroVariation
Street_Props_Pack_V1,Metal028_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Color,/Game/Street_Props_Pack_V1/Textures/Metal_1,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Color.Metal028_4K_Color
Street_Props_Pack_V1,Metal028_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Metal_1,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Displacement.Metal028_4K_Displacement
Street_Props_Pack_V1,Metal028_4K_Metalness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Metalness,/Game/Street_Props_Pack_V1/Textures/Metal_1,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Metalness.Metal028_4K_Metalness
Street_Props_Pack_V1,Metal028_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Metal_1,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Normal.Metal028_4K_Normal
Street_Props_Pack_V1,Metal028_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Metal_1,/Game/Street_Props_Pack_V1/Textures/Metal_1/Metal028_4K_Roughness.Metal028_4K_Roughness
Street_Props_Pack_V1,Metal024_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Color,/Game/Street_Props_Pack_V1/Textures/Metal_2,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Color.Metal024_4K_Color
Street_Props_Pack_V1,Metal024_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Metal_2,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Displacement.Metal024_4K_Displacement
Street_Props_Pack_V1,Metal024_4K_Metalness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Metalness,/Game/Street_Props_Pack_V1/Textures/Metal_2,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Metalness.Metal024_4K_Metalness
Street_Props_Pack_V1,Metal024_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Metal_2,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Normal.Metal024_4K_Normal
Street_Props_Pack_V1,Metal024_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Metal_2,/Game/Street_Props_Pack_V1/Textures/Metal_2/Metal024_4K_Roughness.Metal024_4K_Roughness
Street_Props_Pack_V1,Metal032_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Color,/Game/Street_Props_Pack_V1/Textures/Metal_3,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Color.Metal032_4K_Color
Street_Props_Pack_V1,Metal032_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Metal_3,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Displacement.Metal032_4K_Displacement
Street_Props_Pack_V1,Metal032_4K_Metalness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Metalness,/Game/Street_Props_Pack_V1/Textures/Metal_3,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Metalness.Metal032_4K_Metalness
Street_Props_Pack_V1,Metal032_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Metal_3,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Normal.Metal032_4K_Normal
Street_Props_Pack_V1,Metal032_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Metal_3,/Game/Street_Props_Pack_V1/Textures/Metal_3/Metal032_4K_Roughness.Metal032_4K_Roughness
Street_Props_Pack_V1,T_Plastic_1,Texture2D,/Game/Street_Props_Pack_V1/Textures/Plastic_1/T_Plastic_1,/Game/Street_Props_Pack_V1/Textures/Plastic_1,/Game/Street_Props_Pack_V1/Textures/Plastic_1/T_Plastic_1.T_Plastic_1
Street_Props_Pack_V1,T_Plastic_3K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Plastic_1/T_Plastic_3K_Normal,/Game/Street_Props_Pack_V1/Textures/Plastic_1,/Game/Street_Props_Pack_V1/Textures/Plastic_1/T_Plastic_3K_Normal.T_Plastic_3K_Normal
Street_Props_Pack_V1,T_30,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_30,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_30.T_30
Street_Props_Pack_V1,T_50,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_50,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_50.T_50
Street_Props_Pack_V1,T_70,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_70,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_70.T_70
Street_Props_Pack_V1,T_No_Parking,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_No_Parking,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_No_Parking.T_No_Parking
Street_Props_Pack_V1,T_Road_Closed,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_Road_Closed,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_Road_Closed.T_Road_Closed
Street_Props_Pack_V1,T_Roughness1,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_Roughness1,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_Roughness1.T_Roughness1
Street_Props_Pack_V1,T_Sign,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_Sign,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_Sign.T_Sign
Street_Props_Pack_V1,T_Stop,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_Stop,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_Stop.T_Stop
Street_Props_Pack_V1,T_Street__2_,Texture2D,/Game/Street_Props_Pack_V1/Textures/Sign/T_Street__2_,/Game/Street_Props_Pack_V1/Textures/Sign,/Game/Street_Props_Pack_V1/Textures/Sign/T_Street__2_.T_Street__2_
Street_Props_Pack_V1,T_Text_1,Texture2D,/Game/Street_Props_Pack_V1/Textures/Text/T_Text_1,/Game/Street_Props_Pack_V1/Textures/Text,/Game/Street_Props_Pack_V1/Textures/Text/T_Text_1.T_Text_1
Street_Props_Pack_V1,T_Text_2,Texture2D,/Game/Street_Props_Pack_V1/Textures/Text/T_Text_2,/Game/Street_Props_Pack_V1/Textures/Text,/Game/Street_Props_Pack_V1/Textures/Text/T_Text_2.T_Text_2
Street_Props_Pack_V1,Wood060_4K_AmbientOcclusion,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_AmbientOcclusion,/Game/Street_Props_Pack_V1/Textures/Wood,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_AmbientOcclusion.Wood060_4K_AmbientOcclusion
Street_Props_Pack_V1,Wood060_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Color,/Game/Street_Props_Pack_V1/Textures/Wood,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Color.Wood060_4K_Color
Street_Props_Pack_V1,Wood060_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Wood,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Displacement.Wood060_4K_Displacement
Street_Props_Pack_V1,Wood060_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Wood,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Normal.Wood060_4K_Normal
Street_Props_Pack_V1,Wood060_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Wood,/Game/Street_Props_Pack_V1/Textures/Wood/Wood060_4K_Roughness.Wood060_4K_Roughness
Street_Props_Pack_V1,Wood039_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Color,/Game/Street_Props_Pack_V1/Textures/Wood_2,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Color.Wood039_4K_Color
Street_Props_Pack_V1,Wood039_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Wood_2,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Displacement.Wood039_4K_Displacement
Street_Props_Pack_V1,Wood039_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Wood_2,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Normal.Wood039_4K_Normal
Street_Props_Pack_V1,Wood039_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Wood_2,/Game/Street_Props_Pack_V1/Textures/Wood_2/Wood039_4K_Roughness.Wood039_4K_Roughness
Street_Props_Pack_V1,Wood057_4K_Color,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Color,/Game/Street_Props_Pack_V1/Textures/Wood_3,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Color.Wood057_4K_Color
Street_Props_Pack_V1,Wood057_4K_Displacement,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Displacement,/Game/Street_Props_Pack_V1/Textures/Wood_3,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Displacement.Wood057_4K_Displacement
Street_Props_Pack_V1,Wood057_4K_Normal,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Normal,/Game/Street_Props_Pack_V1/Textures/Wood_3,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Normal.Wood057_4K_Normal
Street_Props_Pack_V1,Wood057_4K_Roughness,Texture2D,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Roughness,/Game/Street_Props_Pack_V1/Textures/Wood_3,/Game/Street_Props_Pack_V1/Textures/Wood_3/Wood057_4K_Roughness.Wood057_4K_Roughness
Street_Props_Pack_V1,Preview,World,/Game/Street_Props_Pack_V1/Maps/Preview,/Game/Street_Props_Pack_V1/Maps,/Game/Street_Props_Pack_V1/Maps/Preview.Preview
