mount_point,asset_name,asset_class,package_name,package_path,object_path
/Game,SM_BLDG_CHB_L04_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_03_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_03_N1.SM_BLDG_CHB_L04_A_Wall_03_N1
/Game,SM_BLDG_CHB_L04_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_05_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_05_N1.SM_BLDG_CHB_L04_A_Wall_05_N1
/Game,T_CHB_L04_A_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Column_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Column_01_packedA.T_CHB_L04_A_Column_01_packedA
/Game,T_CHB_L04_A_CornerEx_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_CornerEx_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_CornerEx_01_packedA.T_CHB_L04_A_CornerEx_01_packedA
/Game,T_CHB_L04_A_CornerEx_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_CornerEx_02_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_CornerEx_02_packedA.T_CHB_L04_A_CornerEx_02_packedA
/Game,T_CHB_L04_A_Wall_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_01_packedA.T_CHB_L04_A_Wall_01_packedA
/Game,T_CHB_L04_A_Wall_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_02_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_02_packedA.T_CHB_L04_A_Wall_02_packedA
/Game,T_CHB_L04_A_Wall_03_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_03_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_03_packedA.T_CHB_L04_A_Wall_03_packedA
/Game,T_CHB_L04_A_Wall_05_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_05_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Texture/T_CHB_L04_A_Wall_05_packedA.T_CHB_L04_A_Wall_05_packedA
/Game,M_Bldg_block_limestone_beige,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_block_limestone_beige,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_block_limestone_beige.M_Bldg_block_limestone_beige
/Game,M_Bldg_glass,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_glass,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_glass.M_Bldg_glass
/Game,M_Bldg_metal_copper,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_metal_copper,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_metal_copper.M_Bldg_metal_copper
/Game,M_Bldg_painted_metalBlack,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_painted_metalBlack,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_painted_metalBlack.M_Bldg_painted_metalBlack
/Game,M_Bldg_paintedMetal_black,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_paintedMetal_black,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/M_Bldg_paintedMetal_black.M_Bldg_paintedMetal_black
/Game,MI_CHB_L04_B_Column_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_01_0.MI_CHB_L04_B_Column_01_0
/Game,MI_CHB_L04_B_Column_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_02_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_02_0.MI_CHB_L04_B_Column_02_0
/Game,MI_CHB_L04_B_Column_03_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_03_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Column_03_0.MI_CHB_L04_B_Column_03_0
/Game,MI_CHB_L04_B_CornerEx_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_CornerEx_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_CornerEx_01_0.MI_CHB_L04_B_CornerEx_01_0
/Game,MI_CHB_L04_B_CornerIn_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_CornerIn_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_CornerIn_01_0.MI_CHB_L04_B_CornerIn_01_0
/Game,MI_CHB_L04_B_Wall_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_0.MI_CHB_L04_B_Wall_01_0
/Game,MI_CHB_L04_B_Wall_01_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_1.MI_CHB_L04_B_Wall_01_1
/Game,MI_CHB_L04_B_Wall_01_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_2,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_2.MI_CHB_L04_B_Wall_01_2
/Game,MI_CHB_L04_B_Wall_01_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_3,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_01_3.MI_CHB_L04_B_Wall_01_3
/Game,MI_CHB_L04_B_Wall_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_0.MI_CHB_L04_B_Wall_02_0
/Game,MI_CHB_L04_B_Wall_02_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_1.MI_CHB_L04_B_Wall_02_1
/Game,MI_CHB_L04_B_Wall_02_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_2,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_2.MI_CHB_L04_B_Wall_02_2
/Game,MI_CHB_L04_B_Wall_02_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_3,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_02_3.MI_CHB_L04_B_Wall_02_3
/Game,MI_CHB_L04_B_Wall_03_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_0.MI_CHB_L04_B_Wall_03_0
/Game,MI_CHB_L04_B_Wall_03_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_1.MI_CHB_L04_B_Wall_03_1
/Game,MI_CHB_L04_B_Wall_03_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_2,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_2.MI_CHB_L04_B_Wall_03_2
/Game,MI_CHB_L04_B_Wall_03_3,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_3,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Material/MI/MI_CHB_L04_B_Wall_03_3.MI_CHB_L04_B_Wall_03_3
/Game,SM_BLDG_CHB_L04_B_Column_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_01_N1.SM_BLDG_CHB_L04_B_Column_01_N1
/Game,SM_BLDG_CHB_L04_B_Column_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_02_N1.SM_BLDG_CHB_L04_B_Column_02_N1
/Game,SM_BLDG_CHB_L04_B_Column_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_03_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Column_03_N1.SM_BLDG_CHB_L04_B_Column_03_N1
/Game,SM_BLDG_CHB_L04_B_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_CornerEx_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_CornerEx_01_N1.SM_BLDG_CHB_L04_B_CornerEx_01_N1
/Game,SM_BLDG_CHB_L04_B_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_CornerIn_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_CornerIn_01_N1.SM_BLDG_CHB_L04_B_CornerIn_01_N1
/Game,SM_BLDG_CHB_L04_B_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_01_N1.SM_BLDG_CHB_L04_B_Wall_01_N1
/Game,SM_BLDG_CHB_L04_B_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_02_N1.SM_BLDG_CHB_L04_B_Wall_02_N1
/Game,SM_BLDG_CHB_L04_B_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_03_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_03_N1.SM_BLDG_CHB_L04_B_Wall_03_N1
/Game,T_CHB_L04_B_Column_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_01_packedA.T_CHB_L04_B_Column_01_packedA
/Game,T_CHB_L04_B_Column_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_02_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_02_packedA.T_CHB_L04_B_Column_02_packedA
/Game,T_CHB_L04_B_Column_03_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_03_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Column_03_packedA.T_CHB_L04_B_Column_03_packedA
/Game,T_CHB_L04_B_CornerEx_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_CornerEx_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_CornerEx_01_packedA.T_CHB_L04_B_CornerEx_01_packedA
/Game,T_CHB_L04_B_CornerIn_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_CornerIn_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_CornerIn_01_packedA.T_CHB_L04_B_CornerIn_01_packedA
/Game,T_CHB_L04_B_Wall_01_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_01_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_01_packedA.T_CHB_L04_B_Wall_01_packedA
/Game,T_CHB_L04_B_Wall_02_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_02_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_02_packedA.T_CHB_L04_B_Wall_02_packedA
/Game,T_CHB_L04_B_Wall_03_packedA,Texture2D,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_03_packedA,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Texture/T_CHB_L04_B_Wall_03_packedA.T_CHB_L04_B_Wall_03_packedA
/Game,M_Bldg_block_limestone_beige,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_block_limestone_beige,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_block_limestone_beige.M_Bldg_block_limestone_beige
/Game,M_Bldg_glass,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_glass,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_glass.M_Bldg_glass
/Game,M_Bldg_painted_metalBlack,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_painted_metalBlack,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/M_Bldg_painted_metalBlack.M_Bldg_painted_metalBlack
/Game,MI_CHB_L05_A_CornerEx_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_CornerEx_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_CornerEx_01_0.MI_CHB_L05_A_CornerEx_01_0
/Game,MI_CHB_L05_A_CornerEx_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_CornerEx_02_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_CornerEx_02_0.MI_CHB_L05_A_CornerEx_02_0
/Game,MI_CHB_L05_A_Wall_01_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_01_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_01_0.MI_CHB_L05_A_Wall_01_0
/Game,MI_CHB_L05_A_Wall_02_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_02_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_02_0.MI_CHB_L05_A_Wall_02_0
/Game,MI_CHB_L05_A_Wall_03_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_03_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_03_0.MI_CHB_L05_A_Wall_03_0
/Game,MI_CHB_L05_A_Wall_04_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_0.MI_CHB_L05_A_Wall_04_0
/Game,MI_CHB_L05_A_Wall_04_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_1.MI_CHB_L05_A_Wall_04_1
/Game,MI_CHB_L05_A_Wall_04_2,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_2,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_04_2.MI_CHB_L05_A_Wall_04_2
/Game,MI_CHB_L05_A_Wall_05_0,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_05_0,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_05_0.MI_CHB_L05_A_Wall_05_0
/Game,MI_CHB_L05_A_Wall_05_1,MaterialInstanceConstant,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_05_1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L5_A/Material/MI/MI_CHB_L05_A_Wall_05_1.MI_CHB_L05_A_Wall_05_1
