mount_point,asset_name,asset_class,package_name,package_path,object_path,is_redirector,dependencies,tags_json
/Game,M_Glass,ObjectRedirector,/Game/StarterContent/Materials/M_Glass,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Glass.M_Glass,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Glass,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Ground_Grass,ObjectRedirector,/Game/StarterContent/Materials/M_Ground_Grass,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Ground_Grass,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Ground_Gravel,ObjectRedirector,/Game/StarterContent/Materials/M_Ground_Gravel,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Ground_Gravel,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Ground_Moss,ObjectRedirector,/Game/StarterContent/Materials/M_Ground_Moss,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Ground_Moss,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Brushed_Nickel,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Brushed_Nickel,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Brushed_Nickel,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Burnished_Steel,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Burnished_Steel,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Burnished_Steel,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Chrome,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Chrome,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Chrome,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Copper,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Copper,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Copper,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Gold,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Gold,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Gold,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Rust,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Rust,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Rust,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Metal_Steel,ObjectRedirector,/Game/StarterContent/Materials/M_Metal_Steel,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Metal_Steel,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Rock_Basalt,ObjectRedirector,/Game/StarterContent/Materials/M_Rock_Basalt,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Rock_Basalt,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Rock_Marble_Polished,ObjectRedirector,/Game/StarterContent/Materials/M_Rock_Marble_Polished,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Rock_Marble_Polished,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Rock_Sandstone,ObjectRedirector,/Game/StarterContent/Materials/M_Rock_Sandstone,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Rock_Sandstone,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Rock_Slate,ObjectRedirector,/Game/StarterContent/Materials/M_Rock_Slate,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Rock_Slate,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Tech_Checker_Dot,ObjectRedirector,/Game/StarterContent/Materials/M_Tech_Checker_Dot,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Tech_Checker_Dot,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Tech_Hex_Tile,ObjectRedirector,/Game/StarterContent/Materials/M_Tech_Hex_Tile,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Tech_Hex_Tile,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Tech_Hex_Tile_Pulse,ObjectRedirector,/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Tech_Hex_Tile_Pulse,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Tech_Panel,ObjectRedirector,/Game/StarterContent/Materials/M_Tech_Panel,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Tech_Panel,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Water_Lake,ObjectRedirector,/Game/StarterContent/Materials/M_Water_Lake,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Water_Lake,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Water_Ocean,ObjectRedirector,/Game/StarterContent/Materials/M_Water_Ocean,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Water_Ocean,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Wood_Floor_Walnut_Polished,ObjectRedirector,/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Polished,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Wood_Floor_Walnut_Worn,ObjectRedirector,/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Floor_Walnut_Worn,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Wood_Oak,ObjectRedirector,/Game/StarterContent/Materials/M_Wood_Oak,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Oak,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Wood_Pine,ObjectRedirector,/Game/StarterContent/Materials/M_Wood_Pine,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Pine,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Wood_Walnut,ObjectRedirector,/Game/StarterContent/Materials/M_Wood_Walnut,/Game/StarterContent/Materials,/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut,True,/Game/TopDownShooter/Ressources/StarterContent/Materials/M_Wood_Walnut,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Burst,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Burst,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Burst.M_Burst,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Burst,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Dust_Particle,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Dust_Particle,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Dust_Particle,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_explosion_subUV,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_explosion_subUV,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_explosion_subUV,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Fire_SubUV,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Fire_SubUV,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Fire_SubUV,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,m_flare_01,ObjectRedirector,/Game/StarterContent/Particles/Materials/m_flare_01,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/m_flare_01,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Heat_Distortion,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Heat_Distortion,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Heat_Distortion,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Radial_Gradient,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Radial_Gradient,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Radial_Gradient,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_radial_ramp,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_radial_ramp,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_radial_ramp,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_smoke_subUV,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_smoke_subUV,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_smoke_subUV,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Spark,ObjectRedirector,/Game/StarterContent/Particles/Materials/M_Spark,/Game/StarterContent/Particles/Materials,/Game/StarterContent/Particles/Materials/M_Spark.M_Spark,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/Materials/M_Spark,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Ambient_Dust,ObjectRedirector,/Game/StarterContent/Particles/P_Ambient_Dust,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Ambient_Dust.P_Ambient_Dust,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Ambient_Dust,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Explosion,ObjectRedirector,/Game/StarterContent/Particles/P_Explosion,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Explosion.P_Explosion,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Explosion,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Fire,ObjectRedirector,/Game/StarterContent/Particles/P_Fire,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Fire.P_Fire,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Fire,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Smoke,ObjectRedirector,/Game/StarterContent/Particles/P_Smoke,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Smoke.P_Smoke,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Smoke,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Sparks,ObjectRedirector,/Game/StarterContent/Particles/P_Sparks,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Sparks.P_Sparks,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Sparks,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,P_Steam_Lit,ObjectRedirector,/Game/StarterContent/Particles/P_Steam_Lit,/Game/StarterContent/Particles,/Game/StarterContent/Particles/P_Steam_Lit.P_Steam_Lit,True,/Game/TopDownShooter/Ressources/StarterContent/Particles/P_Steam_Lit,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Bush,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Bush,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Bush.M_Bush,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Bush,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Chair,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Chair,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Chair.M_Chair,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Chair,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Door,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Door,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Door.M_Door,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Door,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Frame,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Frame,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Frame.M_Frame,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Frame,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Lamp,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Lamp,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Lamp,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Rock,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Rock,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Rock.M_Rock,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Rock,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Shelf,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Shelf,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Shelf,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_Statue,ObjectRedirector,/Game/StarterContent/Props/Materials/M_Statue,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_Statue.M_Statue,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_Statue,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_StatueGlass,ObjectRedirector,/Game/StarterContent/Props/Materials/M_StatueGlass,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_StatueGlass,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,M_TableRound,ObjectRedirector,/Game/StarterContent/Props/Materials/M_TableRound,/Game/StarterContent/Props/Materials,/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound,True,/Game/TopDownShooter/Ressources/StarterContent/Props/Materials/M_TableRound,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,MaterialSphere,ObjectRedirector,/Game/StarterContent/Props/MaterialSphere,/Game/StarterContent/Props,/Game/StarterContent/Props/MaterialSphere.MaterialSphere,True,/Game/TopDownShooter/Ressources/StarterContent/Props/MaterialSphere,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Bush,ObjectRedirector,/Game/StarterContent/Props/SM_Bush,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Bush.SM_Bush,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Bush,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Chair,ObjectRedirector,/Game/StarterContent/Props/SM_Chair,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Chair.SM_Chair,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Chair,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_CornerFrame,ObjectRedirector,/Game/StarterContent/Props/SM_CornerFrame,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_CornerFrame.SM_CornerFrame,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_CornerFrame,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Couch,ObjectRedirector,/Game/StarterContent/Props/SM_Couch,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Couch.SM_Couch,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Couch,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Door,ObjectRedirector,/Game/StarterContent/Props/SM_Door,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Door.SM_Door,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Door,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_DoorFrame,ObjectRedirector,/Game/StarterContent/Props/SM_DoorFrame,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_DoorFrame.SM_DoorFrame,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_DoorFrame,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_GlassWindow,ObjectRedirector,/Game/StarterContent/Props/SM_GlassWindow,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_GlassWindow.SM_GlassWindow,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_GlassWindow,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Lamp_Ceiling,ObjectRedirector,/Game/StarterContent/Props/SM_Lamp_Ceiling,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Lamp_Ceiling.SM_Lamp_Ceiling,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Lamp_Ceiling,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Lamp_Wall,ObjectRedirector,/Game/StarterContent/Props/SM_Lamp_Wall,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Lamp_Wall.SM_Lamp_Wall,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Lamp_Wall,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_PillarFrame,ObjectRedirector,/Game/StarterContent/Props/SM_PillarFrame,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_PillarFrame.SM_PillarFrame,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_PillarFrame,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_PillarFrame300,ObjectRedirector,/Game/StarterContent/Props/SM_PillarFrame300,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_PillarFrame300.SM_PillarFrame300,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_PillarFrame300,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Rock,ObjectRedirector,/Game/StarterContent/Props/SM_Rock,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Rock.SM_Rock,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Rock,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Shelf,ObjectRedirector,/Game/StarterContent/Props/SM_Shelf,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Shelf.SM_Shelf,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Shelf,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Stairs,ObjectRedirector,/Game/StarterContent/Props/SM_Stairs,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Stairs.SM_Stairs,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Stairs,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_Statue,ObjectRedirector,/Game/StarterContent/Props/SM_Statue,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_Statue.SM_Statue,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_Statue,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_TableRound,ObjectRedirector,/Game/StarterContent/Props/SM_TableRound,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_TableRound.SM_TableRound,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_TableRound,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,SM_WindowFrame,ObjectRedirector,/Game/StarterContent/Props/SM_WindowFrame,/Game/StarterContent/Props,/Game/StarterContent/Props/SM_WindowFrame.SM_WindowFrame,True,/Game/TopDownShooter/Ressources/StarterContent/Props/SM_WindowFrame,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Cone,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Cone,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Cone.Shape_Cone,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Cone,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Cube,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Cube,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Cube.Shape_Cube,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Cube,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Cylinder,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Cylinder,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Cylinder.Shape_Cylinder,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Cylinder,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_NarrowCapsule,ObjectRedirector,/Game/StarterContent/Shapes/Shape_NarrowCapsule,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_NarrowCapsule.Shape_NarrowCapsule,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_NarrowCapsule,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Pipe,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Pipe,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Pipe.Shape_Pipe,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Pipe,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Pipe_180,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Pipe_180,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Pipe_180.Shape_Pipe_180,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Pipe_180,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Pipe_90,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Pipe_90,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Pipe_90.Shape_Pipe_90,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Pipe_90,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Plane,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Plane,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Plane.Shape_Plane,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Plane,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_QuadPyramid,ObjectRedirector,/Game/StarterContent/Shapes/Shape_QuadPyramid,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_QuadPyramid.Shape_QuadPyramid,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_QuadPyramid,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
/Game,Shape_Sphere,ObjectRedirector,/Game/StarterContent/Shapes/Shape_Sphere,/Game/StarterContent/Shapes,/Game/StarterContent/Shapes/Shape_Sphere.Shape_Sphere,True,/Game/TopDownShooter/Ressources/StarterContent/Shapes/Shape_Sphere,"{""__audit_error__"": ""'AssetData' object has no attribute 'tags_and_values'""}"
