review_id,decision,role,asset_name,object_path,basis,notes
M0099,RESERVE,RUIN_MODULE,Display_Side_B,/Game/Scene_UnfinishedBuilding/VisualFramework/DemoRoom/Meshes/Display_Side_B.Display_Side_B,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0100,REJECTED,RUIN_MODULE,Display_Side_C,/Game/Scene_UnfinishedBuilding/VisualFramework/DemoRoom/Meshes/Display_Side_C.Display_Side_C,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0101,RESERVE,RUIN_MODULE,Pipe,/Game/Scene_UnfinishedBuilding/VisualFramework/DemoRoom/Meshes/Pipe.Pipe,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0102,RESERVE,RUIN_MODULE,Podium_01,/Game/Scene_UnfinishedBuilding/VisualFramework/DemoRoom/Meshes/Podium_01.Podium_01,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0103,REJECTED,RUIN_MODULE,Podium_02,/Game/Scene_UnfinishedBuilding/VisualFramework/DemoRoom/Meshes/Podium_02.Podium_02,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0104,APPROVED,VEHICLE,SM_All_Trans_vehVan_vehicle01,/Game/CitySampleVehicles/vehicle01_Van/Mesh/SM_All_Trans_vehVan_vehicle01.SM_All_Trans_vehVan_vehicle01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0105,APPROVED,VEHICLE,SM_All_Trans_vehCar_vehicle02,/Game/CitySampleVehicles/vehicle02_Car/Mesh/SM_All_Trans_vehCar_vehicle02.SM_All_Trans_vehCar_vehicle02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0106,APPROVED,VEHICLE,SM_All_Trans_vehCar_vehicle03,/Game/CitySampleVehicles/vehicle03_Car/Mesh/SM_All_Trans_vehCar_vehicle03.SM_All_Trans_vehCar_vehicle03,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0107,APPROVED,VEHICLE,SM_All_Trans_vehTruck_vehicle04,/Game/CitySampleVehicles/vehicle04_Truck/Mesh/SM_All_Trans_vehTruck_vehicle04.SM_All_Trans_vehTruck_vehicle04,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0108,APPROVED,VEHICLE,SM_All_Trans_vehCar_vehicle05,/Game/CitySampleVehicles/vehicle05_Car/Mesh/SM_All_Trans_vehCar_vehicle05.SM_All_Trans_vehCar_vehicle05,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0109,APPROVED,VEHICLE,SM_All_Trans_vehCar_vehicle06,/Game/CitySampleVehicles/vehicle06_Car/Mesh/SM_All_Trans_vehCar_vehicle06.SM_All_Trans_vehCar_vehicle06,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0110,APPROVED,VEHICLE,SM_All_Trans_vehCar_vehicle07,/Game/CitySampleVehicles/vehicle07_Car/Mesh/SM_All_Trans_vehCar_vehicle07.SM_All_Trans_vehCar_vehicle07,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0111,APPROVED,VEHICLE,SM_vehTruck_trailer01_Trans,/Game/CitySampleVehicles/vehicle08_Trailer/Mesh/SM_vehTruck_trailer01_Trans.SM_vehTruck_trailer01_Trans,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0112,APPROVED,VEHICLE,SM_All_Trans_vehTruck_vehicle08,/Game/CitySampleVehicles/vehicle08_Truck/Mesh/SM_All_Trans_vehTruck_vehicle08.SM_All_Trans_vehTruck_vehicle08,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0113,APPROVED,VEHICLE,SM_All_Trans_vehVan_vehicle09,/Game/CitySampleVehicles/vehicle09_Van/Mesh/SM_All_Trans_vehVan_vehicle09.SM_All_Trans_vehVan_vehicle09,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0114,APPROVED,VEHICLE,SM_vehBus_vehicle10_Trans,/Game/CitySampleVehicles/vehicle10_Bus/Mesh/SM_vehBus_vehicle10_Trans.SM_vehBus_vehicle10_Trans,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0115,APPROVED,VEHICLE,SM_All_Trans_vehTruck_vehicle11,/Game/CitySampleVehicles/vehicle11_Truck/Mesh/SM_All_Trans_vehTruck_vehicle11.SM_All_Trans_vehTruck_vehicle11,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0116,RESERVE,VEHICLE,SM_All_Trans_vehCar_vehicle12,/Game/CitySampleVehicles/vehicle12_Car/Mesh/SM_All_Trans_vehCar_vehicle12.SM_All_Trans_vehCar_vehicle12,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0117,RESERVE,VEHICLE,SM_All_Trans_vehCar_vehicle13,/Game/CitySampleVehicles/vehicle13_Car/Mesh/SM_All_Trans_vehCar_vehicle13.SM_All_Trans_vehCar_vehicle13,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0118,RESERVE,VEHICLE,lightBar_01_trans,/Game/CitySampleVehicles/vehicle13_Car/Mesh/Transparent/lightBar_01_trans.lightBar_01_trans,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0119,RESERVE,VEHICLE,SKM_vehVan_vehicle01,/Game/CitySampleVehicles/vehicle01_Van/Mesh/SKM_vehVan_vehicle01.SKM_vehVan_vehicle01,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0120,RESERVE,VEHICLE,SKM_vehCar_vehicle02,/Game/CitySampleVehicles/vehicle02_Car/Mesh/SKM_vehCar_vehicle02.SKM_vehCar_vehicle02,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0121,RESERVE,VEHICLE,SKM_vehCar_vehicle03,/Game/CitySampleVehicles/vehicle03_Car/Mesh/SKM_vehCar_vehicle03.SKM_vehCar_vehicle03,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0122,RESERVE,VEHICLE,SKM_vehTruck_vehicle04,/Game/CitySampleVehicles/vehicle04_Truck/Mesh/SKM_vehTruck_vehicle04.SKM_vehTruck_vehicle04,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0123,RESERVE,VEHICLE,SKM_vehCar_vehicle05,/Game/CitySampleVehicles/vehicle05_Car/Mesh/SKM_vehCar_vehicle05.SKM_vehCar_vehicle05,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0124,REJECTED,VEHICLE,SKM_vehCar_vehicle06,/Game/CitySampleVehicles/vehicle06_Car/Mesh/SKM_vehCar_vehicle06.SKM_vehCar_vehicle06,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0125,REJECTED,VEHICLE,SKM_vehCar_vehicle07,/Game/CitySampleVehicles/vehicle07_Car/Mesh/SKM_vehCar_vehicle07.SKM_vehCar_vehicle07,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0126,REJECTED,VEHICLE,SKM_vehTruck_trailer01,/Game/CitySampleVehicles/vehicle08_Trailer/Mesh/SKM_vehTruck_trailer01.SKM_vehTruck_trailer01,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0127,REJECTED,VEHICLE,SKM_vehTruck_vehicle08,/Game/CitySampleVehicles/vehicle08_Truck/Mesh/SKM_vehTruck_vehicle08.SKM_vehTruck_vehicle08,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0128,REJECTED,VEHICLE,SKM_vehVan_vehicle09,/Game/CitySampleVehicles/vehicle09_Van/Mesh/SKM_vehVan_vehicle09.SKM_vehVan_vehicle09,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0129,REJECTED,VEHICLE,SKM_vehBus_vehicle10,/Game/CitySampleVehicles/vehicle10_Bus/Mesh/SKM_vehBus_vehicle10.SKM_vehBus_vehicle10,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0130,REJECTED,VEHICLE,SKM_vehTruck_vehicle11,/Game/CitySampleVehicles/vehicle11_Truck/Mesh/SKM_vehTruck_vehicle11.SKM_vehTruck_vehicle11,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0131,APPROVED,TRAVERSAL,SM_Ind_Con_Stairs_Concrete_Worn_01,/Game/Scene_UnfinishedBuilding/Assets/Megascans/3D_Assets/Ind_Con_Stairs_Concrete_Worn_01/SM_Ind_Con_Stairs_Concrete_Worn_01.SM_Ind_Con_Stairs_Concrete_Worn_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0132,APPROVED,TRAVERSAL,SM_Ind_Unf_StairBase_01,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__StairBase_01/SM_Ind_Unf_StairBase_01.SM_Ind_Unf_StairBase_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0133,APPROVED,TRAVERSAL,SM_Ind_Unf_StairBase_02,/Game/Scene_UnfinishedBuilding/Assets/Custom/Ind_Unf__StairBase_01/SM_Ind_Unf_StairBase_02.SM_Ind_Unf_StairBase_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0134,APPROVED,DOOR_WINDOW,SM_BLDG_CHA_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHa_L1_A/Mesh/SM_BLDG_CHA_L01_A_Entrance_01_N1.SM_BLDG_CHA_L01_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0135,APPROVED,DOOR_WINDOW,SM_BLDG_CHA_L02_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Entrance_01_N1.SM_BLDG_CHA_L02_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0136,APPROVED,DOOR_WINDOW,SM_BLDG_CHB_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Entrance_01_N1.SM_BLDG_CHB_L01_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0137,APPROVED,DOOR_WINDOW,SM_BLDG_CHB_L03_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_01_N1.SM_BLDG_CHB_L03_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0138,APPROVED,DOOR_WINDOW,SM_BLDG_CHB_L03_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Entrance_02_N1.SM_BLDG_CHB_L03_A_Entrance_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0139,APPROVED,DOOR_WINDOW,SM_BLDG_CHC_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L1_A/Mesh/SM_BLDG_CHC_L01_A_Entrance_01_N1.SM_BLDG_CHC_L01_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0140,APPROVED,DOOR_WINDOW,SM_BLDG_CHC_L02_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L2_A/Mesh/SM_BLDG_CHC_L02_A_Entrance_01_N1.SM_BLDG_CHC_L02_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0141,APPROVED,DOOR_WINDOW,SM_BLDG_CHC_L03_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L3_A/Mesh/SM_BLDG_CHC_L03_A_Entrance_01_N1.SM_BLDG_CHC_L03_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0142,APPROVED,DOOR_WINDOW,SM_BLDG_CHC_L05_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L5_A/Mesh/SM_BLDG_CHC_L05_A_Entrance_01_N1.SM_BLDG_CHC_L05_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0143,APPROVED,DOOR_WINDOW,SM_BLDG_CHD_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/D/Kit_Bldg_CHD_L1_A/Mesh/SM_BLDG_CHD_L1_A_Entrance_01_N1.SM_BLDG_CHD_L1_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0144,APPROVED,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_01_N1.SM_BLDG_CHE_L1_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0145,APPROVED,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_02_N1.SM_BLDG_CHE_L1_A_Entrance_02_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0146,APPROVED,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_03_N1.SM_BLDG_CHE_L1_A_Entrance_03_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0147,APPROVED,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_04_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_04_N1.SM_BLDG_CHE_L1_A_Entrance_04_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0148,RESERVE,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_05_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_05_N1.SM_BLDG_CHE_L1_A_Entrance_05_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0149,RESERVE,DOOR_WINDOW,SM_BLDG_CHE_L1_A_Entrance_06_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L1_A/Mesh/SM_BLDG_CHE_L1_A_Entrance_06_N1.SM_BLDG_CHE_L1_A_Entrance_06_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0150,RESERVE,DOOR_WINDOW,SM_BLDG_CHE_L2_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_02_N1.SM_BLDG_CHE_L2_A_Entrance_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0151,RESERVE,DOOR_WINDOW,SM_BLDG_CHE_L2_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/CH/E/Kit_Bldg_CHE_L2_A/Mesh/SM_BLDG_CHE_L2_A_Entrance_03_N1.SM_BLDG_CHE_L2_A_Entrance_03_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0152,APPROVED,DOOR_WINDOW,SM_BLDG_CHF_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_01_N1.SM_BLDG_CHF_L01_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0153,RESERVE,DOOR_WINDOW,SM_BLDG_CHF_L01_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/F/Kit_Bldg_CHF_L1_A/Mesh/SM_BLDG_CHF_L01_A_Entrance_02_N1.SM_BLDG_CHF_L01_A_Entrance_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0154,APPROVED,DOOR_WINDOW,SM_BLDG_CHG_L01_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/G/Kit_Bldg_CHG_L1_A/Mesh/SM_BLDG_CHG_L01_A_Entrance_01_N1.SM_BLDG_CHG_L01_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0155,APPROVED,DOOR_WINDOW,SM_BLDG_CHI_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_01_N1.SM_BLDG_CHI_L1_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0156,RESERVE,DOOR_WINDOW,SM_BLDG_CHI_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/CH/I/Kit_Bldg_CHI_L1_A/Mesh/SM_BLDG_CHI_L1_A_Entrance_02_N1.SM_BLDG_CHI_L1_A_Entrance_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0157,APPROVED,DOOR_WINDOW,SM_BLDG_CHJ_L1_A1_Entrance_01_N1,/Game/CitySampleBuildings/Building/CH/J/Kit_Bldg_CHJ_L1_A/Mesh/SM_BLDG_CHJ_L1_A1_Entrance_01_N1.SM_BLDG_CHJ_L1_A1_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0158,APPROVED,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_01_N1.SM_BLDG_NYA_L1_A_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0159,RESERVE,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_02_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_02_N1.SM_BLDG_NYA_L1_A_Entrance_02_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0160,RESERVE,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_03_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_03_N1.SM_BLDG_NYA_L1_A_Entrance_03_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0161,RESERVE,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_04_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_04_N1.SM_BLDG_NYA_L1_A_Entrance_04_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0162,RESERVE,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_05_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_05_N1.SM_BLDG_NYA_L1_A_Entrance_05_N1,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0163,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_06_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_06_N1.SM_BLDG_NYA_L1_A_Entrance_06_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0164,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_13_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_13_N1.SM_BLDG_NYA_L1_A_Entrance_13_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0165,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_14_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_14_N1.SM_BLDG_NYA_L1_A_Entrance_14_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0166,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_A_Entrance_16_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_A/Mesh/SM_BLDG_NYA_L1_A_Entrance_16_N1.SM_BLDG_NYA_L1_A_Entrance_16_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0167,APPROVED,DOOR_WINDOW,SM_BLDG_NYA_L1_B_Entrance_01_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_01_N1.SM_BLDG_NYA_L1_B_Entrance_01_N1,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0168,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_B_Entrance_02_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_02_N1.SM_BLDG_NYA_L1_B_Entrance_02_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0169,REJECTED,DOOR_WINDOW,SM_BLDG_NYA_L1_B_Entrance_03_N1,/Game/CitySampleBuildings/Building/NY/A/Kit_Bldg_NYA_L1_B/Mesh/SM_BLDG_NYA_L1_B_Entrance_03_N1.SM_BLDG_NYA_L1_B_Entrance_03_N1,AUTO_POLICY,Excluded from the production set to limit redundant variants and generator complexity.
M0170,APPROVED,ROOF_MODULE,Disc_37428A25,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Disc_37428A25.Disc_37428A25,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0171,APPROVED,ROOF_MODULE,Rectangle_2EBA0992,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Rectangle_2EBA0992.Rectangle_2EBA0992,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0172,APPROVED,ROOF_MODULE,Roof_CHB_Ref_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_CHB_Ref_01.Roof_CHB_Ref_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0173,APPROVED,ROOF_MODULE,Roof_CHB_Ref_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_CHB_Ref_02.Roof_CHB_Ref_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0174,APPROVED,ROOF_MODULE,Roof_HeroBlockThreeBldg_A01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_01.Roof_HeroBlockThreeBldg_A01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0175,APPROVED,ROOF_MODULE,Roof_HeroBlockThreeBldg_A01_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_02.Roof_HeroBlockThreeBldg_A01_02,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0176,RESERVE,ROOF_MODULE,Roof_HeroBlockThreeBldg_A01_03,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_03.Roof_HeroBlockThreeBldg_A01_03,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0177,RESERVE,ROOF_MODULE,Roof_HeroBlockThreeBldg_A01_04,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_04.Roof_HeroBlockThreeBldg_A01_04,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0178,RESERVE,ROOF_MODULE,Roof_HeroBlockThreeBldg_A01_05,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroBlockThreeBldg_A01_05.Roof_HeroBlockThreeBldg_A01_05,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0179,APPROVED,ROOF_MODULE,Roof_HeroChase_A01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroChase_A01_01.Roof_HeroChase_A01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0180,RESERVE,ROOF_MODULE,Roof_HeroChase_A01_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroChase_A01_02.Roof_HeroChase_A01_02,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0181,APPROVED,ROOF_MODULE,Roof_HeroFWYClover_01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroFWYClover_01_01.Roof_HeroFWYClover_01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0182,APPROVED,ROOF_MODULE,Roof_HeroFWYClover_02_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroFWYClover_02_01.Roof_HeroFWYClover_02_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0183,APPROVED,ROOF_MODULE,Roof_HeroLowCHGModern_A01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroLowCHGModern_A01_01.Roof_HeroLowCHGModern_A01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0184,APPROVED,ROOF_MODULE,Roof_HeroMid_NYG_Modern_A01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMid_NYG_Modern_A01_01.Roof_HeroMid_NYG_Modern_A01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0185,APPROVED,ROOF_MODULE,Roof_HeroMidNYGTriangleB01_01,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_01.Roof_HeroMidNYGTriangleB01_01,AUTO_POLICY,Selected by deterministic production policy: high source score and variant-family diversity.
M0186,RESERVE,ROOF_MODULE,Roof_HeroMidNYGTriangleB01_02,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_02.Roof_HeroMidNYGTriangleB01_02,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
M0187,RESERVE,ROOF_MODULE,Roof_HeroMidNYGTriangleB01_03,/Game/CitySampleBuildings/Building/Library/Kit_Hero_Bldg/MeshRoof/Roof_HeroMidNYGTriangleB01_03.Roof_HeroMidNYGTriangleB01_03,AUTO_POLICY,Kept as deterministic reserve for visual variety or district-specific dressing.
